961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961
-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332,-1332
943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943,943
872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872
2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383
2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294
-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989,-989
-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438,-438
1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823
2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539,2539
2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549,2549
-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-2003
-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754,-754
-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444,-1444
1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983
-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579,-2579
-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314,-1314
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541,-541
-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449,-1449
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500
-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708,-708
-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422,-2422
-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212
659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659
937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937
2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157,-1157
-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981,-1981
-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707,-2707
-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645,-1645
-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798,-798
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541
-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336,-2336
844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844
-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568,-2568
-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805,-805
-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276,-1276
1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449
-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598,-2598
1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543
